Date,Actual_Return,HS_VaR,HS_ES,Normal_VaR,Normal_ES,StudentT_VaR,StudentT_ES,GARCH_VaR,GARCH_ES
2016-09-21,0.011619330778734869,-0.02728782818390799,-0.035542657629728094,-0.02099153706183393,-0.02428688154007991,-0.05095049267150738,-0.12869573460287828,-0.018204705930977085,-0.02109273681657576
2016-09-22,0.008140488717537059,-0.02728782818390799,-0.035542657629728094,-0.021023115465970896,-0.024330118590405566,-0.02394691726098156,-0.034221914380492525,-0.02155443123621777,-0.02493726436863786
2016-09-23,-0.005304053510502799,-0.02728782818390799,-0.035542657629728094,-0.021017389538665325,-0.024329966145128824,-0.023784053072708408,-0.03377585261911829,-0.019685937731597394,-0.022802249537859746
2016-09-26,-0.007851078376169246,-0.027299033758258553,-0.035542657629728094,-0.021215437968739922,-0.024544621880291516,-0.023815742177368662,-0.03336082280753796,-0.020101172679838925,-0.02326561926047881
2016-09-27,0.01712116172795885,-0.02728782818390799,-0.035542657629728094,-0.021282919137674442,-0.024611132107499097,-0.023757567850851938,-0.032960639116532124,-0.021364162945852083,-0.024702427896252578
2016-09-28,0.00611843462197896,-0.027276622609557422,-0.035542657629728094,-0.021294846694221034,-0.024642362194631215,-0.02370384255376364,-0.03269104848045426,-0.025526548807864667,-0.029489694951563363
2016-09-29,-0.004545067373178963,-0.027276622609557422,-0.035542657629728094,-0.02123890578929765,-0.024587292893643774,-0.023637152760011444,-0.032684727923573256,-0.01905218427918379,-0.022074285459657915
2016-09-30,0.007339208438832404,-0.027276622609557422,-0.035542657629728094,-0.02120391264420044,-0.024521810457161432,-0.023581622331919787,-0.03262488804181021,-0.019642898557557187,-0.02272937035531012
2016-10-03,-0.0036594416430299507,-0.027299033758258553,-0.035542657629728094,-0.021376296636894544,-0.024713762400865445,-0.023744594519525816,-0.032755182174334554,-0.01973826447258126,-0.022829786620476255
2016-10-04,-0.001439442696043943,-0.02728782818390799,-0.035542657629728094,-0.02135148810885221,-0.024679428052164765,-0.023697132331639763,-0.0326036572891979,-0.019421633061101288,-0.022462631306309364
2016-10-05,0.0034499504969050083,-0.02728782818390799,-0.035542657629728094,-0.021323440429539032,-0.024649416937416572,-0.023716194154794566,-0.03273423621593848,-0.01860064021887565,-0.021524340716816418
2016-10-06,-0.00102736197688734,-0.02728782818390799,-0.035542657629728094,-0.02107985650178114,-0.02438629040716692,-0.023662338263396844,-0.033175641713130054,-0.018165670180064555,-0.021038923565101227
2016-10-07,-0.0030207624914622908,-0.02728782818390799,-0.035542657629728094,-0.021103675888171726,-0.02440075738054254,-0.023853880341598327,-0.033640697938515304,-0.01811452107333602,-0.02097703868706565
2016-10-10,0.0088651564172409,-0.027299033758258553,-0.035542657629728094,-0.02090315050029727,-0.024181908233138094,-0.023617518372223475,-0.03334348814921221,-0.018621904233913453,-0.021566062336700793
2016-10-11,-0.009989707029064234,-0.02728782818390799,-0.035542657629728094,-0.020807278363487405,-0.024080332086949475,-0.023424052314231475,-0.03299568299688557,-0.01976530336177171,-0.02288377650396892
2016-10-12,0.002536367107875,-0.02728782818390799,-0.035542657629728094,-0.021020879326434157,-0.02431245471351369,-0.02345554644145978,-0.03257417813182506,-0.0228663539001458,-0.02642192684446834
2016-10-13,-0.006966444683113796,-0.02728782818390799,-0.035542657629728094,-0.021028882426055415,-0.024316620515512435,-0.023564366757590948,-0.03284884531248659,-0.017846499897426597,-0.02066305031490335
2016-10-14,0.0036276746987342736,-0.02728782818390799,-0.035542657629728094,-0.021089283312987185,-0.024360525950711785,-0.023629772675780765,-0.03290615220449961,-0.02067819709933867,-0.02388354696770326
2016-10-17,-0.002888801314475806,-0.027299033758258553,-0.035542657629728094,-0.021177904960590486,-0.024462485532817074,-0.023634052970385268,-0.0327479439962681,-0.018022598202576873,-0.02083168778617202
2016-10-18,0.0032248336758067104,-0.02728782818390799,-0.035542657629728094,-0.02113930755872443,-0.024413418147457806,-0.02360133588589406,-0.032675591899022784,-0.017472299253308843,-0.02019374752595552
2016-10-19,0.00046192014078126067,-0.02728782818390799,-0.035542657629728094,-0.021138647655429856,-0.024412833618625965,-0.02359831071476162,-0.03266967163600084,-0.016144125843997315,-0.018679276357082573
2016-10-20,-4.511821731817368e-05,-0.02728782818390799,-0.035542657629728094,-0.020631211242247323,-0.02385259229273229,-0.023050777606135525,-0.03205009416297697,-0.016919830697954497,-0.019600353253738143
2016-10-21,0.005921956289049705,-0.02728782818390799,-0.035542657629728094,-0.020649733627526153,-0.023871386773109633,-0.023065987135411116,-0.03203199877327443,-0.014970958786482465,-0.017358800214016177
2016-10-24,0.020072385240742167,-0.026279246440232926,-0.035542657629728094,-0.019734733758930145,-0.022858801886302085,-0.02165312113837136,-0.02935583288996912,-0.01574688424534116,-0.018307129437498626
2016-10-25,0.0018555498525677882,-0.026228818276727527,-0.035542657629728094,-0.019837714330811527,-0.022997676954627455,-0.021849151436204153,-0.02959167373391397,-0.03240540417671191,-0.03740071909835875
2016-10-26,-0.006917347819613916,-0.026228818276727527,-0.035542657629728094,-0.019849189007570017,-0.0230086028561943,-0.02188248614171834,-0.029646544196014847,-0.014611742224126102,-0.01702533408939807
2016-10-27,-0.006668340831316703,-0.026228818276727527,-0.035542657629728094,-0.019786766855569585,-0.022939689860654085,-0.021832672736665962,-0.02962220322860189,-0.020143672890400935,-0.02335686403294994
2016-10-28,-0.0111781527837196,-0.026228818276727527,-0.035542657629728094,-0.019667638798651736,-0.022807924224595443,-0.021718821448624175,-0.029516923133443687,-0.019848723535434494,-0.023006509934590514
2016-10-31,0.0033589306467799573,-0.02440867425848308,-0.035542657629728094,-0.019237519499967205,-0.022319503646818083,-0.02105072441930699,-0.028157442284264752,-0.024440155841177605,-0.02827290121459048
2016-11-01,-0.011211601674046839,-0.024286301011064226,-0.035542657629728094,-0.01914489334326755,-0.022215021996376795,-0.020993152415930336,-0.028170990825043245,-0.01506197418180025,-0.017526247968090762
2016-11-02,-0.010339547748071498,-0.02416392776364537,-0.035542657629728094,-0.019336186501360784,-0.022419338466323144,-0.021139818364530917,-0.028188203999726318,-0.024020108495409684,-0.027771766178518828
2016-11-03,-0.004907229609589258,-0.02416392776364537,-0.035542657629728094,-0.019559140297567598,-0.022650389096179085,-0.021420315497862573,-0.02850866090900237,-0.023093377169287464,-0.026697400172640308
2016-11-04,-0.006672161180273393,-0.02416392776364537,-0.035542657629728094,-0.01948949585993214,-0.022573904633337943,-0.02139014370422518,-0.02855447959847479,-0.017975196444711825,-0.020836321997202558
2016-11-07,0.030491728898115886,-0.02440867425848308,-0.035542657629728094,-0.019683734057199732,-0.022784267118806656,-0.02161255928681071,-0.028819436362495468,-0.01949992980468207,-0.022568544421616883
2016-11-08,0.004426940006444585,-0.024286301011064226,-0.035542657629728094,-0.020190563894316553,-0.023397801046959488,-0.022790295156581264,-0.031104629044764968,-0.04825848507702598,-0.05556427487696059
2016-11-09,-0.009029553001406558,-0.02416392776364537,-0.035542657629728094,-0.020090698359638552,-0.023286323993899183,-0.02270631631306991,-0.03107601480926435,-0.015991525926766684,-0.018599183367063368
2016-11-10,-0.02022163056123711,-0.02416392776364537,-0.035542657629728094,-0.020282689916948187,-0.023494710490280877,-0.022754926066865633,-0.030808853490093054,-0.02330175910958187,-0.02695041402529162
2016-11-11,0.04386833332403763,-0.025527129214935156,-0.035542657629728094,-0.020770067400076368,-0.024009539026425827,-0.023407008256608394,-0.031961894931205104,-0.04112585751353983,-0.047355272405239734
2016-11-14,-0.02700982899358919,-0.02567450417753788,-0.035542657629728094,-0.022022989647667034,-0.02548431188297074,-0.02580886591086479,-0.037413879628176265,-0.0853504829788396,-0.09802343028815502
2016-11-15,0.02123658956228807,-0.027433630272971587,-0.035542657629728094,-0.022880910142795082,-0.026434484331779452,-0.027139365114885357,-0.04007466844248724,-0.058673189491681176,-0.0674602851453444
2016-11-16,0.019227002731590156,-0.02742782477599375,-0.035542657629728094,-0.02296600885621545,-0.02655424852260025,-0.02741880583470581,-0.04044995993932343,-0.040720885937187444,-0.04689417973378207
2016-11-17,0.008105673705362935,-0.02742782477599375,-0.035542657629728094,-0.023016381622752886,-0.02661477615701681,-0.027598114940505153,-0.0408306686533144,-0.036992185968754095,-0.04261440231031694
2016-11-18,0.00037459120943102034,-0.02742782477599375,-0.035542657629728094,-0.02276060348170168,-0.026343410067908062,-0.027346476787957662,-0.04075281048860476,-0.018929971541216423,-0.021936962088755833
2016-11-21,0.011867693791041332,-0.02743943576994943,-0.035542657629728094,-0.022880290658791807,-0.02647070908128676,-0.027984030437440688,-0.04256200206608194,-0.014674605234510071,-0.01705502592999552
2016-11-22,0.0030866172875403013,-0.027433630272971587,-0.035542657629728094,-0.022791826194612258,-0.02638085168692784,-0.027663961908019775,-0.04168693520514934,-0.02362224075762115,-0.02732106567684842
2016-11-23,-0.005105678067589117,-0.02742782477599375,-0.035542657629728094,-0.02268709622339292,-0.02626226585266866,-0.02763267538675198,-0.04187579137209216,-0.014759070776480985,-0.017172348687747713
2016-11-25,0.003037618391749396,-0.027433630272971587,-0.035542657629728094,-0.022708846529748666,-0.026265084494398534,-0.027509535490918457,-0.04168935480261012,-0.018963586622038175,-0.02195037829082383
2016-11-28,-0.0005395286566721846,-0.02744524126692727,-0.035542657629728094,-0.022929991508996026,-0.026504369688546976,-0.027975128567429848,-0.04260202008111197,-0.01482402019323513,-0.017185749354366953
2016-11-29,-0.0015396505677495434,-0.02743943576994943,-0.035542657629728094,-0.02285335769965058,-0.026414109413121917,-0.02798436315545133,-0.042811469540026625,-0.01481556271535341,-0.01717374176365468
2016-11-30,-0.012439607474592537,-0.027433630272971587,-0.035542657629728094,-0.02278990101949425,-0.026337846058646044,-0.027978312796997043,-0.04292502268829961,-0.015277530185284747,-0.017697142813630395
2016-12-01,-0.019499816805962307,-0.027433630272971587,-0.035542657629728094,-0.023081807026239725,-0.026649017667874357,-0.028320649072415636,-0.04320172982728489,-0.03023321350976926,-0.03482052815096183
2016-12-02,0.0017903338123290283,-0.027433630272971587,-0.035542657629728094,-0.02354129840269372,-0.027158603500707465,-0.029007826550342564,-0.04442434258440252,-0.043730668163359375,-0.050286841967008916
2016-12-05,0.014858287100073503,-0.02743943576994943,-0.035542657629728094,-0.023498781671587456,-0.02712086135270776,-0.029149373060455112,-0.045102278047075284,-0.01463112629428253,-0.01696160444746868
2016-12-06,0.004511824702549571,-0.027433630272971587,-0.035542657629728094,-0.023450160411757487,-0.027080510702968883,-0.02890472836434089,-0.04423013783084869,-0.029291884499747168,-0.033783478155035566
2016-12-07,0.017543585438806325,-0.027433630272971587,-0.035542657629728094,-0.023422979709831898,-0.027054264268960113,-0.02878093234458414,-0.043947922596240065,-0.016211461120549265,-0.018805624368031147
2016-12-08,-0.001480318867226083,-0.027433630272971587,-0.035542657629728094,-0.023511484913239854,-0.027174369947858025,-0.02866153430940141,-0.04309001570404588,-0.032617865571300045,-0.037615714941070286
2016-12-09,0.006734476281896305,-0.027433630272971587,-0.035542657629728094,-0.023553981444694366,-0.02721774548073911,-0.028690946866498267,-0.04301768881670445,-0.017679410700712238,-0.020506632652189362
2016-12-12,-0.007719766189542362,-0.02743943576994943,-0.035542657629728094,-0.02339597999399115,-0.027055351640847394,-0.02855885639063722,-0.04306875571555579,-0.017125330852726592,-0.019892336069099185
2016-12-13,0.015231693113604193,-0.027433630272971587,-0.035542657629728094,-0.023445938174179948,-0.02710183770936757,-0.028443447931732962,-0.04249764326188675,-0.022769596413704372,-0.026347400878864623
2016-12-14,0.008133184551322937,-0.027433630272971587,-0.035542657629728094,-0.023363441376543528,-0.02703254205463699,-0.028301189214896817,-0.04218281771044908,-0.02868578622013559,-0.0331438991504351
2016-12-15,0.001856827529612237,-0.027433630272971587,-0.035542657629728094,-0.023335618898224896,-0.027009348380745885,-0.02802905297984082,-0.041441368236910116,-0.019125361610986776,-0.022201982732871318
2016-12-16,-0.0008707928463685137,-0.027433630272971587,-0.035542657629728094,-0.02330426050783034,-0.026976846266601982,-0.028035401364872075,-0.041574917413881814,-0.014619286266871017,-0.017054975937212162
2016-12-19,0.00876434879040677,-0.02743943576994943,-0.035542657629728094,-0.023102836361597077,-0.026759683867926726,-0.027925392990288685,-0.04170630281840653,-0.01451373878722739,-0.01694837398535704
2016-12-20,0.008541439902510942,-0.027433630272971587,-0.035542657629728094,-0.022989604836493007,-0.026637654392082714,-0.027655912740969235,-0.04115745819975988,-0.017926680139416472,-0.020866301735508734
2016-12-21,0.00018211288243551345,-0.027433630272971587,-0.035542657629728094,-0.02299255584165473,-0.026643509232236635,-0.027562624401660955,-0.04084648541766294,-0.017851169674508366,-0.020783222330413947
2016-12-22,-0.0007809428773588162,-0.027433630272971587,-0.035542657629728094,-0.02302718603157231,-0.026676986605188267,-0.0277014821779896,-0.041139129255325285,-0.013919601304181926,-0.016285975341714058
2016-12-23,0.0016256582636949481,-0.027433630272971587,-0.035542657629728094,-0.02298671288788535,-0.026633705189726478,-0.027755566639012345,-0.04143394985523121,-0.013264579982291282,-0.015544781242336787
2016-12-27,0.015452107949030187,-0.025244897401177642,-0.027300103842481244,-0.020835780552652748,-0.024206755454836547,-0.02502770107916631,-0.035651282089767845,-0.012238317392868077,-0.014418160302363156
2016-12-28,-0.015254499425488706,-0.025244897401177642,-0.027300103842481244,-0.020456857066138753,-0.02380796869457713,-0.02449631674199267,-0.034748737967334783,-0.021104881992097802,-0.024628494851475963
2016-12-29,0.0015585730974403997,-0.025244897401177642,-0.027300103842481244,-0.020792245418827484,-0.0241545474845637,-0.024902983694343194,-0.03541952514555937,-0.030965646640713145,-0.03589787313871229
