Date,Actual_Return,HS_VaR_90,HS_VaR_95,HS_VaR_99,Normal_VaR_90,Normal_VaR_95,Normal_VaR_99,StudentT_VaR_90,StudentT_VaR_95,StudentT_VaR_99,GARCH_VaR_90,GARCH_VaR_95,GARCH_VaR_99
2015-07-09,-0.001013437654583,-0.011828123472515202,-0.015135262316755809,-0.027025231526621573,-0.012937845009083432,-0.01679828537600849,-0.024039829481492157,-0.011235269644706966,-0.015960251357740433,-0.029284015030412582,-0.010620382109075194,-0.013746834186375019,-0.019611538328789046
2015-07-10,0.0176852118120595,-0.011828123472515202,-0.015135262316755809,-0.027025231526621573,-0.01290626487187672,-0.016764240439242187,-0.024001160990668423,-0.011171947662058174,-0.01590888960787703,-0.029343340347853103,-0.010329212727173898,-0.013362179571070575,-0.019051520962980684
2015-07-13,0.0192159091932533,-0.011488520917608231,-0.014718694158207809,-0.027025231526621573,-0.012646279382593023,-0.01650648566174609,-0.023747590657500213,-0.01099192895286418,-0.01572423993919234,-0.02909910397009421,-0.01095665254656523,-0.014273035118921978,-0.020494017283065064
2015-07-14,0.0067598129919543,-0.011488520917608231,-0.014718694158207809,-0.027025231526621573,-0.012681636305220356,-0.016586131175351564,-0.023910314202225082,-0.01116072673609875,-0.015920100521646066,-0.02914754947286868,-0.01185328885554445,-0.015492060122124302,-0.022317789860748234
2015-07-15,-0.0007859427196224,-0.011488520917608231,-0.014718694158207809,-0.027025231526621573,-0.012622207715494257,-0.016529762966203492,-0.023859686758075014,-0.011094385406233432,-0.015822968149201918,-0.0287985492833815,-0.01175185717998311,-0.015377930070286485,-0.02217983976685979
2015-07-16,0.0216454328883432,-0.010725486197593531,-0.014718694158207809,-0.027025231526621573,-0.012425118918585321,-0.016304971444771006,-0.023582929532626456,-0.010840868627897557,-0.015584873576438892,-0.02889580363611053,-0.01163713978259105,-0.015245147537392154,-0.022013170044143267
2015-07-17,0.0294884592774391,-0.010725486197593531,-0.014718694158207809,-0.027025231526621573,-0.012493539002267833,-0.016415867544485995,-0.023773503574308824,-0.010973870699314379,-0.015812696822144586,-0.029527179976175388,-0.01171267144483553,-0.015378811644790966,-0.0222558809507496
2015-07-20,0.001897343095456,-0.010648360516669142,-0.014651006805305714,-0.026941823061905495,-0.012585097617451434,-0.01659721363182017,-0.02412327602700508,-0.011134139688925888,-0.016144318951219705,-0.03058097537834894,-0.011890972819428705,-0.01567998032131418,-0.022787528251854414
2015-07-21,-0.0091358952033246,-0.010648360516669142,-0.014651006805305714,-0.026941823061905495,-0.012600086137784811,-0.016611319551660716,-0.024135726335104777,-0.011148651781082415,-0.01617564515088716,-0.030747929805460993,-0.011808453435179871,-0.015567599141699829,-0.022619131310395613
2015-07-22,-0.0194543024636205,-0.010648360516669142,-0.014651006805305714,-0.026941823061905495,-0.01275755850522265,-0.016782596471645376,-0.024332898299857065,-0.011382811798318458,-0.01639456421565111,-0.030734001149004837,-0.011873490933973689,-0.015619953261335974,-0.022647693520081863
2015-07-23,-0.0015794874943885,-0.011412569820859442,-0.015122703134412179,-0.026941823061905495,-0.013010612691860827,-0.01700080239227243,-0.02448573466899945,-0.011503999448188487,-0.01643216767132814,-0.030342881779740063,-0.012338178780858059,-0.01613586886812322,-0.023259703884850637
2015-07-24,0.0050604644817259,-0.011412569820859442,-0.015122703134412179,-0.026941823061905495,-0.013057205213504543,-0.017046642269912402,-0.02453016271165927,-0.011566026658307704,-0.01651830853936645,-0.030615363397276763,-0.012262854173430288,-0.016030579863482813,-0.023098206654364132
2015-07-27,-0.0046303273906235,-0.011412569820859442,-0.015122703134412179,-0.026941823061905495,-0.012983984529988266,-0.016972547308989675,-0.02445442775172154,-0.01145803131411411,-0.01639239534867803,-0.030362425172404964,-0.01208486198804639,-0.015823889275783,-0.022837682636699136
2015-07-28,0.0040547751764996,-0.010648360516669142,-0.014651006805305714,-0.020327145196316378,-0.011909570277011953,-0.015673047692994962,-0.022732705428244654,-0.01112159831560569,-0.015627920760176047,-0.027444825603613658,-0.011857726335364147,-0.015606327242705047,-0.022638079121827435
2015-07-29,0.0074079201894515,-0.010648360516669142,-0.014651006805305714,-0.020327145196316378,-0.011803559771019148,-0.015560034556214512,-0.022606556520701475,-0.010962599704377574,-0.01547594440773741,-0.027385377147014243,-0.011748468040540467,-0.015489296516960498,-0.022506468608294302
2015-07-30,0.0047647536282779,-0.010648360516669142,-0.014651006805305714,-0.020327145196316378,-0.011734795810131001,-0.015440518456456295,-0.02239183784891959,-0.01079389341942831,-0.01524262669431534,-0.027027904320184776,-0.01260027458730672,-0.016585979497326514,-0.024062499053135906
2015-07-31,-0.0035951626233195,-0.010648360516669142,-0.014651006805305714,-0.020327145196316378,-0.011737833863061856,-0.015426059700227408,-0.02234455798856977,-0.010713463121364208,-0.015195236600566358,-0.02735072091581227,-0.012472312911838805,-0.01639991743746313,-0.023767450334716656
2015-08-03,-0.0027056155415261,-0.010648360516669142,-0.014651006805305714,-0.020327145196316378,-0.011808347777016483,-0.01547738809944197,-0.022359897552840284,-0.010717845802028579,-0.015238050751629349,-0.02783511884945112,-0.012479014543473714,-0.016367654255192994,-0.023662095641728505
2015-08-04,-0.0052123166304312,-0.010648360516669142,-0.014651006805305714,-0.020327145196316378,-0.01187714416429549,-0.015538221010731521,-0.022405792307564933,-0.01075255917682987,-0.015327348624069466,-0.028407610412896987,-0.012454498498596988,-0.016302740274801265,-0.023521401852818338
2015-08-05,0.0078610504207079,-0.010648360516669142,-0.014651006805305714,-0.020327145196316378,-0.011931958185125593,-0.015598263406843815,-0.02247564226618496,-0.010853703366692264,-0.0154042427240477,-0.028263430931615558,-0.012383788035274448,-0.016200152286656815,-0.023359016929601597
2015-08-06,-0.0075282802425316,-0.010648360516669142,-0.014651006805305714,-0.020327145196316378,-0.011924858731041087,-0.01557837693376524,-0.022431769472059552,-0.011438629124095951,-0.017151977924495784,-0.03784987012054669,-0.012391118046866236,-0.016193088125388447,-0.023324951693916473
2015-08-07,0.015542159754447,-0.010648360516669142,-0.014651006805305714,-0.020327145196316378,-0.012012399751584895,-0.01567582247826406,-0.022547794256294485,-0.010937622485472955,-0.015455901756174902,-0.02811057400933576,-0.012379937733143359,-0.01616343351276137,-0.02326064236897241
2015-08-10,0.0156138946987823,-0.010648360516669142,-0.014651006805305714,-0.020327145196316378,-0.011959228832967916,-0.015650533594431325,-0.022574807432706127,-0.010971663116842055,-0.015469253616216837,-0.027740804747202114,-0.012320951264190104,-0.01612978847748521,-0.0232745336487864
2015-08-11,-0.0065585125452227,-0.010648360516669142,-0.014651006805305714,-0.020327145196316378,-0.011955241123643143,-0.015644140808417223,-0.0225639031228068,-0.01096429923546631,-0.015456253937456034,-0.027703422139732627,-0.012503845266301373,-0.01635785138946204,-0.023587325923711162
2015-08-12,0.0046404753906573,-0.010648360516669142,-0.014651006805305714,-0.020327145196316378,-0.012050942250091257,-0.015748043628123435,-0.022683190955056415,-0.011122154534327435,-0.015593868273372974,-0.027638559258976916,-0.012491176554536841,-0.016322097501484747,-0.02350826808441272
2015-08-13,-0.0027600729878392,-0.010648360516669142,-0.014651006805305714,-0.020327145196316378,-0.011993850245473791,-0.0156397302538882,-0.02247879480995175,-0.010944807144350147,-0.015362057046100398,-0.027375596883386966,-0.012673687154428742,-0.016508250897508084,-0.02370125476015178
2015-08-14,0.0042763370505521,-0.010648360516669142,-0.014651006805305714,-0.020327145196316378,-0.012059712215369134,-0.015696558530859005,-0.02251867738137328,-0.010976287180594665,-0.015436727963011435,-0.02785018978821003,-0.012729639884616952,-0.01654122897441916,-0.02369113620838807
2015-08-17,0.0046779245859088,-0.010571234835744753,-0.014583319452403619,-0.020315660423517748,-0.011986731359740205,-0.015610779066414868,-0.022408889855305335,-0.010877200681704918,-0.015321649494542202,-0.02769985207941388,-0.012621580995478261,-0.016410526276335855,-0.023517957490575645
2015-08-18,-0.0032255321687906,-0.010571234835744753,-0.014583319452403619,-0.020315660423517748,-0.011931395387369906,-0.0155559670381376,-0.02235506065901039,-0.01158035896129166,-0.017283023957319035,-0.037762978920716825,-0.01245517807199581,-0.01621879244518582,-0.02327870708937875
2015-08-19,-0.0067417141416659,-0.010571234835744753,-0.014583319452403619,-0.020315660423517748,-0.011952280653033078,-0.015578562090518172,-0.02238086298692127,-0.010845883419585764,-0.015265290413728849,-0.02743707660077661,-0.0123783921165593,-0.016120736214349438,-0.023140751359313302
2015-08-20,-0.0233898580871795,-0.010571234835744753,-0.014583319452403619,-0.020315660423517748,-0.012066807771715022,-0.0156982793610682,-0.022510316119211036,-0.011736994636203353,-0.017356031409297847,-0.037193069193895575,-0.01245227881812182,-0.016185180197575484,-0.02318748237334156
2015-08-21,-0.0456985782895722,-0.011336618724110653,-0.015110143952068548,-0.022693088501255496,-0.01257243660882659,-0.016284955692104326,-0.02324902406998724,-0.011392881729405013,-0.015949089604570782,-0.028594487212952584,-0.012993222069363276,-0.016815049945248215,-0.023984163439114293
2015-08-24,-0.0394961241263059,-0.011796195111183601,-0.015288490905236424,-0.027555184183113417,-0.013956793882697612,-0.017959395779499523,-0.025467611272404798,-0.01180937681195346,-0.016825723025388584,-0.03182815376119988,-0.036779582243231926,-0.047281426991590964,-0.06698114119667259
2015-08-25,-0.0108017653699808,-0.012293885088763253,-0.01632411366140147,-0.03685799964850226,-0.01499739279679273,-0.019199603916951715,-0.027082253116225294,-0.012252342564826206,-0.017631842700408382,-0.03448707943939713,-0.033330181187780535,-0.042840082942197634,-0.060679077058892625
2015-08-26,0.061300538591672,-0.012293885088763253,-0.01632411366140147,-0.03685799964850226,-0.015111577042873624,-0.01932726233027694,-0.027235186826436455,-0.012449840446446649,-0.01779405516861642,-0.03420221156249661,-0.014459330362425415,-0.018617253541346326,-0.02641682592830483
2015-08-27,0.0254666882520378,-0.012293885088763253,-0.01632411366140147,-0.03685799964850226,-0.016228351397721393,-0.020889163454635068,-0.02963207174216662,-0.012874188475787241,-0.01883885355460687,-0.03882749520510059,-0.049173406115935424,-0.06322573769894452,-0.08958557473077423
2015-08-28,-0.0014278315007422,-0.012293885088763253,-0.01632411366140147,-0.03685799964850226,-0.01623422611417303,-0.02096367315813216,-0.029835329266800204,-0.013021272503757257,-0.019123432222987076,-0.03956437976435594,-0.03854515683160466,-0.04960330892440879,-0.07034656318919928
2015-08-31,-0.0089706762862912,-0.012210311273913123,-0.016257639945244904,-0.03675247466939011,-0.016184039497671554,-0.020895070042584098,-0.02973217986185545,-0.012946504919564105,-0.01905071172380006,-0.03968763464487907,-0.026962233385289032,-0.03474341843747964,-0.04933962752055142
2015-09-01,-0.0373686543573768,-0.012126737459062993,-0.01619116622908834,-0.03664694969027797,-0.016226206222704265,-0.020928361211485173,-0.029748821963531295,-0.013052249380391524,-0.019114360992592085,-0.03942806406186508,-0.02008119893465703,-0.025912108587430354,-0.03684992536797595
2015-09-02,0.0293745370228347,-0.012833948938438621,-0.018335174375046004,-0.03890043259100575,-0.01699341399414785,-0.02183014897169732,-0.030903059400918302,-0.013380142845732503,-0.019738482346607543,-0.04168450970635429,-0.0320003749110072,-0.041174841272761595,-0.05838461437847591
2015-09-03,-0.0039433564602124,-0.012833948938438621,-0.018335174375046004,-0.03890043259100575,-0.017125276635871794,-0.022043123602075658,-0.031268186632423894,-0.013614644049191653,-0.020217894157689067,-0.043579902541469984,-0.031882076812668365,-0.04100486867110601,-0.058117709002491455
2015-09-04,-0.0166167859149016,-0.012833948938438621,-0.018335174375046004,-0.03890043259100575,-0.017126092403908687,-0.022044004714452153,-0.03126919031991418,-0.01360716819718277,-0.020193889358820005,-0.04343497062275713,-0.024495303771427973,-0.03154042714280139,-0.044755906925749364
2015-09-08,0.0305170583888905,-0.012956143713863342,-0.018614956397189623,-0.03894298198638433,-0.01732725828152291,-0.022290054347288767,-0.031599434413011704,-0.013819935675760174,-0.020484865440074246,-0.04395775092910668,-0.02246881115876471,-0.028962365765378462,-0.04114319427604277
2015-09-09,-0.012537562001856,-0.012895046326150982,-0.018475065386117814,-0.03892170728869504,-0.017356590285886677,-0.022394892214999632,-0.03184590872311791,-0.014016535831542368,-0.02088919531876522,-0.0454041158601018,-0.02740640414764103,-0.035328456379298497,-0.05018890886368382
2015-09-10,0.0120823688318705,-0.012895046326150982,-0.018475065386117814,-0.03892170728869504,-0.017546556374852876,-0.022599613841039493,-0.032078309282741226,-0.014303739902520306,-0.02116509522561504,-0.045370173352573796,-0.023264187743343625,-0.030006277482470808,-0.04265331656830113
2015-09-11,0.0083436497734124,-0.01258981965020337,-0.018475065386117814,-0.03892170728869504,-0.01729542117516767,-0.022337648593202437,-0.03179602866569706,-0.014143242921077178,-0.021071640504954345,-0.045791185621890516,-0.020016732326218225,-0.025886628398873412,-0.03689757721935628
2015-09-14,-0.0050383819647838,-0.01262465808243495,-0.018754847408261433,-0.03896425668407362,-0.01724061706372283,-0.022313854226076468,-0.0318304034217387,-0.013977058121027919,-0.020828945563169766,-0.04475411283470427,-0.016818229455499437,-0.021831540384621054,-0.03123567793296367
2015-09-15,0.0124649038572987,-0.01260723886631916,-0.018614956397189623,-0.03894298198638433,-0.017226047979179763,-0.022282445771778382,-0.03176740711030539,-0.013983410265796409,-0.020818659217763276,-0.04475913829402322,-0.014621390426756855,-0.01900834267757071,-0.027237535513988918
2015-09-16,0.0052508652541695,-0.01258981965020337,-0.018475065386117814,-0.03892170728869504,-0.017113747675901868,-0.02216456438116898,-0.03163905652804263,-0.01395087398033904,-0.02070455732380226,-0.043883639828180575,-0.014828497946119807,-0.019296248799341414,-0.02767700637640687
2015-09-17,0.0025350290219107,-0.01258981965020337,-0.018475065386117814,-0.03892170728869504,-0.017127625967751175,-0.022168889048058967,-0.03162546018335506,-0.01387235619132631,-0.020665416589019114,-0.044356665187483144,-0.013277004455647322,-0.017288745263415374,-0.024814103833417343
2015-09-18,-0.0101523339570086,-0.01258981965020337,-0.018475065386117814,-0.03892170728869504,-0.017132794759305292,-0.0221736577843636,-0.03162947848254412,-0.013874207135561395,-0.020677742774288087,-0.04446882227529654,-0.01201941221184203,-0.01567371558167784,-0.022528580962893896
2015-09-21,0.0129391515741593,-0.01262465808243495,-0.018754847408261433,-0.03896425668407362,-0.017465167682302093,-0.022544364097456263,-0.03207209186029971,-0.014295305452516827,-0.021242571166576442,-0.04588351637267788,-0.013481074382701783,-0.017497739190364653,-0.02503233436526776
2015-09-22,-0.0169231355843983,-0.01260723886631916,-0.018614956397189623,-0.03894298198638433,-0.017352012185384125,-0.022427004649479006,-0.03194684649928674,-0.014245851698396442,-0.02106223921859976,-0.04455783360172736,-0.014529979780413382,-0.018871510667876127,-0.027015500580592596
2015-09-23,0.0004410190209742,-0.012895046326150982,-0.018568394055892716,-0.03892170728869504,-0.017527412990139307,-0.022613430614627904,-0.032153953831759736,-0.01446825589921865,-0.021262751622851194,-0.044358509766208705,-0.017628209616845247,-0.022809363776756585,-0.032528347312356036
2015-09-24,0.0048563696311586,-0.012895046326150982,-0.018568394055892716,-0.03892170728869504,-0.017491815081829943,-0.022576312089638836,-0.03211398288277055,-0.014391458619484517,-0.021193267283084762,-0.044370487884286394,-0.014599061303282016,-0.018922191093505812,-0.02703166360805527
2015-09-25,-0.0047334041764606,-0.012895046326150982,-0.018568394055892716,-0.03892170728869504,-0.017448798441556147,-0.02253491391924952,-0.03207562069271972,-0.014346589762702318,-0.021101616148354298,-0.0438450088061386,-0.012576489339784712,-0.01633971939518829,-0.02339891312312907
2015-09-28,-0.022112662206564,-0.01262465808243495,-0.0168564722488448,-0.03896425668407362,-0.01707105675521013,-0.02210950772369327,-0.03156080380488354,-0.014220021348724979,-0.020797367073845125,-0.042449008454167166,-0.011627040678031901,-0.015167808547222597,-0.021809700211112556
2015-09-29,-0.0047632637758076,-0.012956143713863342,-0.018694952399853824,-0.03894298198638433,-0.01736914540282336,-0.02244117377775328,-0.03195545548923987,-0.014498354346021782,-0.021121369649260088,-0.042768569605444555,-0.020037306105886946,-0.025927835880119175,-0.036977490093206916
2015-09-30,0.0237787110070757,-0.012895046326150982,-0.018568394055892716,-0.03892170728869504,-0.01734991678018012,-0.02240478757578409,-0.03188688452190124,-0.014489165470517072,-0.021102073337431314,-0.04281694989416814,-0.016286986976030288,-0.02110330451160724,-0.030137915215275687
2015-10-01,-0.0008547090838944,-0.01260723886631916,-0.018694952399853824,-0.03894298198638433,-0.017296218779513872,-0.022397345752750777,-0.03196621159532593,-0.014501571077859399,-0.021286377927257138,-0.044027087282451534,-0.021438556371618706,-0.027785638736249254,-0.03969170968048719
2015-10-02,0.0177823385138182,-0.01260723886631916,-0.018694952399853824,-0.03894298198638433,-0.01727379953474444,-0.022373661108935194,-0.031940153273346,-0.01445228634865989,-0.02124511888688895,-0.044069607468192225,-0.016769282975734063,-0.021796048678464904,-0.031225425144459324
2015-10-05,0.0207504045836646,-0.01260723886631916,-0.018694952399853824,-0.03894298198638433,-0.017235972662158896,-0.022365308475370858,-0.03198708941037796,-0.014592685554656435,-0.021325100416691174,-0.043236170735706105,-0.0184410618064097,-0.023948838355879534,-0.034280511174310795
2015-10-06,0.0011611291308087,-0.01258981965020337,-0.018568394055892716,-0.03892170728869504,-0.017149504122179478,-0.022298384136332006,-0.03195682674194284,-0.014655656687594894,-0.02136872728123176,-0.04282574232596311,-0.02074330551627105,-0.026919515825817558,-0.03850505921214082
2015-10-07,0.0035519853924142,-0.01258981965020337,-0.018568394055892716,-0.03892170728869504,-0.017180752195610285,-0.022303069145499205,-0.03191168386020677,-0.014517102390679361,-0.02130145431605046,-0.04370150563891563,-0.016413753168305546,-0.02132861613416663,-0.030548081676135524
2015-10-08,0.0002640992233783,-0.01258981965020337,-0.018568394055892716,-0.03892170728869504,-0.01714411674076507,-0.022266673335032204,-0.03187573758273847,-0.01446503076419551,-0.02122037068828718,-0.04336904052800232,-0.013539627712678247,-0.01765485181414002,-0.02537432783299166
2015-10-09,0.0053434879265886,-0.01258981965020337,-0.018568394055892716,-0.03892170728869504,-0.017171209485124492,-0.02229270233209751,-0.031899771166789916,-0.014491065445702726,-0.021281921466899046,-0.04374752272336931,-0.011780901078558156,-0.015389589423000876,-0.02215888860273202
2015-10-12,0.0037045383051324,-0.01260723886631916,-0.018694952399853824,-0.03894298198638433,-0.017267096056332816,-0.022406774607166446,-0.03204795679786979,-0.014620788891120142,-0.021444336050115306,-0.04402922343972188,-0.011332270755722592,-0.014810709965028694,-0.021335683428742053
2015-10-13,-0.0002142757873961,-0.01258981965020337,-0.018568394055892716,-0.03892170728869504,-0.017176245708613962,-0.022296462326264904,-0.03190113716699649,-0.014481603591651269,-0.02128799255756555,-0.04390506914386314,-0.010593979698711418,-0.013875595892757674,-0.02003136211312389
2015-10-14,0.0013510935309619,-0.01258981965020337,-0.018568394055892716,-0.03892170728869504,-0.0171567252880133,-0.022276030463184073,-0.031878995589403214,-0.01444053403713144,-0.021250507298337745,-0.043907663354830206,-0.009955764131429446,-0.013070018612779639,-0.018911842093752317
2015-10-15,0.0125279286408494,-0.01258981965020337,-0.018568394055892716,-0.03892170728869504,-0.017104308276821103,-0.022220992930463937,-0.03181904239411087,-0.01433229111419706,-0.021153939358623402,-0.04393970158551785,-0.009340806191033963,-0.012293974031650595,-0.017833625764635506
2015-10-16,0.0064618679661044,-0.01258981965020337,-0.018568394055892716,-0.03892170728869504,-0.017094443657625153,-0.022221475517214664,-0.03183893461839242,-0.014413468819035108,-0.021198258141912438,-0.043518842295334134,-0.012176223231647455,-0.015976787099116863,-0.02310601284957426
2015-10-19,0.0016193800016278,-0.012140634409449963,-0.018694952399853824,-0.03894298198638433,-0.016860282026635184,-0.021977801402920112,-0.03157741666742239,-0.014136443763396797,-0.020885223326854566,-0.04305216339768009,-0.011048824285562411,-0.014573113957435139,-0.021184095263615844
2015-10-20,-0.014995996615963,-0.012074479810715622,-0.018568394055892716,-0.03892170728869504,-0.016785795204822665,-0.021883145539867876,-0.03144492703728128,-0.014011127436722805,-0.020767765240130538,-0.04318900995753566,-0.009839439611318002,-0.013032778666451743,-0.019022951655429672
2015-10-21,-0.007405959879712,-0.01258981965020337,-0.018568394055892716,-0.03892170728869504,-0.016998791072577055,-0.022071594692973102,-0.03158733063602447,-0.014117173638129555,-0.020806673949495626,-0.04293588113759419,-0.015580256184789339,-0.020302539215065543,-0.029160756825498596
2015-10-22,0.0197809398674801,-0.01258981965020337,-0.018568394055892716,-0.03892170728869504,-0.01704296169967026,-0.022120476929877547,-0.03164505106935548,-0.0142068650035931,-0.020865537250033525,-0.042674071592754444,-0.014032548815773337,-0.01830512585527591,-0.02631976981680906
2015-10-23,0.0420432213911352,-0.01258981965020337,-0.018568394055892716,-0.03892170728869504,-0.017060698983967656,-0.022169543742075033,-0.03175288686553632,-0.014377301906922404,-0.021074450866193584,-0.042825452353506537,-0.017968044190313677,-0.023424714974734504,-0.033660521877241355
2015-10-26,0.0023043429537785,-0.01260723886631916,-0.018694952399853824,-0.03894298198638433,-0.017167712949334193,-0.02228742039338065,-0.03189114010910995,-0.014468863439839528,-0.02123899661811224,-0.04353289077433904,-0.03836208476775156,-0.04956844970346237,-0.07058972661253549
2015-10-27,-0.0087307143724012,-0.01258981965020337,-0.018568394055892716,-0.03892170728869504,-0.01708614896049464,-0.022185861880149163,-0.031752075193372455,-0.014332881094665887,-0.021104707743483886,-0.04359735620789809,-0.02523665417621095,-0.03272523917035072,-0.04677257920630654
2015-10-28,0.0151052179051246,-0.01258981965020337,-0.018568394055892716,-0.03892170728869504,-0.01719599353797785,-0.022305074049340234,-0.031888859406700214,-0.014549988083616369,-0.02126850102196082,-0.04319970625108765,-0.019400308676799823,-0.025235375889917883,-0.03618099156223385
2015-10-29,-0.0020455028395914,-0.01258981965020337,-0.018568394055892716,-0.03892170728869504,-0.017158768179525417,-0.02228838196497114,-0.03191068432965972,-0.014659699204599813,-0.021296130526159474,-0.042276184481140025,-0.018192989014460946,-0.023705691591561967,-0.03404660481859058
2015-10-30,-0.0019998601191665,-0.01258981965020337,-0.018568394055892716,-0.03892170728869504,-0.017132389649982552,-0.022259923991735642,-0.031878325665885374,-0.01460386432720513,-0.021254978983230425,-0.04237726877433494,-0.01348723651347702,-0.01767838797366481,-0.025540291090144503
2015-11-02,0.0094621069913622,-0.012140634409449963,-0.018694952399853824,-0.03894298198638433,-0.017049544775792434,-0.022157377902924363,-0.031738823374918235,-0.014373817961080275,-0.021163419041818676,-0.043756301202052816,-0.01098585426483341,-0.014477891821098888,-0.02102837352219151
2015-11-03,0.0047756152967115,-0.012074479810715622,-0.018568394055892716,-0.03892170728869504,-0.016937881467420923,-0.022032870940120255,-0.031590223852403544,-0.014281936506509274,-0.020990719556723866,-0.042976856203839287,-0.011485025628368166,-0.015138996581011406,-0.021993238402857905
2015-11-04,0.0024809590362542,-0.012008325211981282,-0.018441835711931604,-0.03890043259100575,-0.016843514652355902,-0.021919973259319058,-0.03144256534931611,-0.014146926663104343,-0.020828368249783475,-0.04274625342425715,-0.009930718768157503,-0.013159586852203973,-0.01921640639065353
2015-11-05,0.0001525722799615,-0.012008325211981282,-0.018441835711931604,-0.03890043259100575,-0.01680672402686737,-0.02188245779788369,-0.03140369021619063,-0.014081144713144093,-0.020751458845304584,-0.042582211195998226,-0.008553723673817905,-0.011419465252180294,-0.016795119856880078
2015-11-06,0.0242069423967003,-0.0117483025691862,-0.018441835711931604,-0.03890043259100575,-0.016597363815336736,-0.021646873717874854,-0.03111891452016091,-0.013771482693957985,-0.020492093089675846,-0.04307135614164231,-0.007866353788139635,-0.010568402865115482,-0.015636997560618485
2015-11-09,-0.0098071859685116,-0.011780230930517801,-0.018694952399853824,-0.03894298198638433,-0.016646210703086008,-0.021764946827810515,-0.03136684451003021,-0.013921343815469212,-0.020806274152281565,-0.04411429017439453,-0.019816659405698305,-0.02598710282446185,-0.03756182848275748
2015-11-10,-0.0085364498668347,-0.011764266749852,-0.018568394055892716,-0.03892170728869504,-0.016707446705121302,-0.02181869888833163,-0.03140655794091153,-0.014044151330942039,-0.02087718403352189,-0.04377324812096829,-0.01677736741268729,-0.022078194972533875,-0.032021665903744764
2015-11-11,0.0022284306582737,-0.0117483025691862,-0.018441835711931604,-0.03890043259100575,-0.01674772515258973,-0.02184872991662142,-0.03141736651505196,-0.014137238295439735,-0.020927616377843385,-0.04352991881358078,-0.014873821251486985,-0.01962120178719618,-0.02852649814390072
2015-11-12,-0.0084679403702665,-0.0117483025691862,-0.018441835711931604,-0.03890043259100575,-0.016645843144557724,-0.021739228187909528,-0.0312935714575666,-0.013937970264615887,-0.02076794176310994,-0.04380136700989146,-0.011310935668067889,-0.015072828273693967,-0.022129513168281014
2015-11-13,-0.0209862159915214,-0.0117483025691862,-0.018441835711931604,-0.03890043259100575,-0.016721130150995273,-0.021822713068041764,-0.0313924341853765,-0.014082915589085197,-0.020859147540979787,-0.04332978235087891,-0.012602372445932519,-0.016714068129386358,-0.02442692542285995
2015-11-16,0.0151245470223801,-0.012140634409449963,-0.020258236559524592,-0.03894298198638433,-0.01718562268972905,-0.022346736301989065,-0.032028127103101926,-0.014446610388757632,-0.02132401153407415,-0.044145148461843496,-0.02148663834992036,-0.028061295065739407,-0.040394257645327496
2015-11-17,-0.0041118535018221,-0.012074479810715622,-0.020200812695531443,-0.03892170728869504,-0.017073856978309352,-0.022234523834269392,-0.03191507659486274,-0.014436865561932232,-0.021234684916159582,-0.043297399670998854,-0.018555850972212306,-0.02430384650539956,-0.03508613018689922
2015-11-18,0.0227329940789509,-0.012008325211981282,-0.02014338883153829,-0.03890043259100575,-0.01705289013129174,-0.022196092875289623,-0.031843885866266894,-0.01441883706155428,-0.02121453521709136,-0.04341398646944455,-0.014206014610374233,-0.01871440605189936,-0.027171398613759355
2015-11-19,0.003403659638924,-0.012008325211981282,-0.02014338883153829,-0.03890043259100575,-0.017041061737586315,-0.02223052990880652,-0.03196510914693319,-0.014610935490199473,-0.02138766042469827,-0.042906810524074517,-0.020163850712258468,-0.02640683184559605,-0.03811762619281621
2015-11-20,0.0105698870504361,-0.012008325211981282,-0.02014338883153829,-0.03890043259100575,-0.016998888237981527,-0.02218785227111329,-0.03192148583002833,-0.014542578277635497,-0.02130076192410671,-0.04267148624900755,-0.014371699082019938,-0.01899132211237455,-0.02765696663615394
2015-11-23,-0.0021989663611124,-0.012140634409449963,-0.020258236559524592,-0.03894298198638433,-0.017073231738412034,-0.022308238699003544,-0.03212824113251693,-0.014732013725290661,-0.021415228994876197,-0.041774788238511426,-0.013033533625950045,-0.017302088156954474,-0.02530918656152123
2015-11-24,-0.0001728134372221,-0.012074479810715622,-0.020200812695531443,-0.03892170728869504,-0.017032950156897222,-0.022248581915982002,-0.03203223969372355,-0.014673876250694714,-0.02136732457697695,-0.04196425751636274,-0.011071084126940361,-0.014786090137332963,-0.021754823576887006
2015-11-25,-0.0029053109022933,-0.012008325211981282,-0.02014338883153829,-0.03890043259100575,-0.016973685912508595,-0.022169137102928747,-0.031914939490049386,-0.014577000280749932,-0.021285937763771273,-0.04217396328796192,-0.009740749411928493,-0.013077531302942032,-0.0193367791963114
2015-11-27,0.0024452642728683,-0.012008325211981282,-0.02014338883153829,-0.03890043259100575,-0.016864335316413244,-0.022046480955621783,-0.031767324341491654,-0.01439429408728636,-0.021158254414266216,-0.04263794750241563,-0.0096912818139434,-0.013025949933190185,-0.019281232742262688
2015-11-30,0.000791087986439,-0.012140634409449963,-0.020258236559524592,-0.03894298198638433,-0.016893721080650296,-0.022066674989146075,-0.03177027621685894,-0.014204172683264507,-0.02101472317328869,-0.043089482552753106,-0.008906395963061902,-0.01198933348185206,-0.017772411549329615
