Date,AAPL,MSFT,IBM,NVDA,GOOGL,AMZN
2017-09-05,37.78649139404297,67.20926666259766,94.94833374023438,4.098726272583008,46.68812942504883,48.26350021362305
2017-09-06,37.74686050415039,67.01752471923828,95.46607971191406,4.096255779266357,46.71489715576172,48.38999938964844
2017-09-07,37.59531021118164,67.87579345703125,94.85541534423828,4.115278244018555,47.10517501831055,48.9734992980957
2017-09-08,36.98218536376953,67.54708862304688,94.55672454833984,4.043883323669434,46.68465805053711,48.29499816894531
2017-09-11,37.651275634765625,68.25926208496094,96.15644073486328,4.1750617027282715,46.77788162231445,48.89799880981445
2017-09-12,37.5020751953125,68.18621063232422,96.75381469726562,4.190133571624756,46.94450759887695,49.12900161743164
2017-09-13,37.2199821472168,68.67015075683594,96.906494140625,4.2089080810546875,47.13245391845703,49.97999954223633
2017-09-14,36.900577545166016,68.26839447021484,96.60780334472656,4.184944152832031,46.62118148803711,49.61050033569336
2017-09-15,37.27359390258789,68.76143646240234,96.12989044189453,4.44952917098999,46.381160736083984,49.339500427246094
2017-09-18,36.991512298583984,68.6244888305664,95.9506607055664,4.633330821990967,46.10642623901367,48.70949935913086
2017-09-19,37.005489349365234,68.88013458251953,95.84446716308594,4.628389358520508,46.45901870727539,48.49300003051758
2017-09-20,36.385353088378906,68.42362213134766,96.83349609375,4.591085910797119,46.9886360168457,48.660499572753906
2017-09-21,35.76055145263672,67.75709533691406,96.42192840576172,4.465587615966797,46.9891357421875,48.23249816894531
2017-09-22,35.41084289550781,67.93970489501953,96.33562469482422,4.422107696533203,46.776397705078125,47.755001068115234
2017-09-25,35.09846115112305,66.88973236083984,96.82685089111328,4.224472522735596,46.33107376098633,46.989498138427734
2017-09-26,35.702266693115234,66.88973236083984,97.28485870361328,4.248187065124512,46.487281799316406,46.93000030517578
2017-09-27,35.95639419555664,67.42840576171875,96.68746948242188,4.341324329376221,47.60158157348633,47.54349899291992
2017-09-28,35.734901428222656,67.4466552734375,96.68746948242188,4.340089321136475,47.84505844116211,47.81999969482422
2017-09-29,35.93073654174805,68.01274871826172,96.302490234375,4.416425704956055,48.28691101074219,48.067501068115234
2017-10-02,35.85847091674805,68.122314453125,97.35128021240234,4.422107696533203,47.976966857910156,47.95949935913086
2017-10-03,36.014671325683594,67.80274963378906,97.43090057373047,4.43125057220459,48.2055778503418,47.85499954223633
2017-10-04,35.781532287597656,68.19535064697266,97.23174285888672,4.468305587768555,47.942752838134766,48.272499084472656
2017-10-05,36.22682571411133,69.36405181884766,97.39107513427734,4.465835094451904,48.855709075927734,49.04249954223633
2017-10-06,36.20582962036133,69.39144897460938,97.23174285888672,4.478928565979004,49.27473831176758,49.479000091552734
2017-10-09,36.33173370361328,69.65621948242188,97.8358154296875,4.57996940612793,49.20878601074219,49.54949951171875
2017-10-10,36.345706939697266,69.65621948242188,98.57261657714844,4.66742467880249,48.98514175415039,49.36000061035156
2017-10-11,36.497249603271484,69.77490997314453,97.98849487304688,4.717081069946289,49.870323181152344,49.75
2017-10-12,36.36903762817383,70.4140625,97.59687042236328,4.719302177429199,49.870323181152344,50.04650115966797
2017-10-13,36.5998420715332,70.75188446044922,97.643310546875,4.807250499725342,49.980411529541016,50.14699935913086
2017-10-16,37.27359390258789,70.8979721069336,97.464111328125,4.889764308929443,50.05380630493164,50.31700134277344
2017-10-17,37.41114807128906,70.84318542480469,97.2715835571289,4.885316848754883,50.1356315612793,50.45650100708008
2017-10-18,37.24561309814453,70.86146545410156,105.89420318603516,4.8811187744140625,50.221920013427734,49.849998474121094
2017-10-19,36.36438751220703,71.13536071777344,106.80360412597656,4.8865532875061035,49.6813850402832,49.330501556396484
2017-10-20,36.42731475830078,71.95707702636719,107.58020782470703,4.864319324493408,49.8415641784668,49.14550018310547
2017-10-23,36.408668518066406,71.975341796875,105.90747833251953,4.857402324676514,48.87306213378906,48.314998626708984
2017-10-24,36.625484466552734,72.00274658203125,103.47138977050781,4.908293724060059,49.019351959228516,48.79499816894531
2017-10-25,36.46461486816406,71.79276275634766,101.89157104492188,4.784277439117432,49.16664123535156,48.64550018310547
2017-10-26,36.697757720947266,71.91146850585938,101.95796203613281,4.834426403045654,49.16465759277344,48.621498107910156
2017-10-27,38.012630462646484,76.52232360839844,102.0110855102539,4.986852645874023,51.25983428955078,55.04750061035156
2017-10-30,38.86822509765625,76.5953598022461,102.46245574951172,5.035769462585449,51.233055114746094,55.54249954223633
2017-10-31,39.40911102294922,75.94709014892578,102.26329803466797,5.109139919281006,51.228599548339844,55.263999938964844
2017-11-01,38.907875061035156,75.94709014892578,102.24336242675781,5.1187744140625,51.70267868041992,55.183998107910156
2017-11-02,39.19229507446289,76.741455078125,101.79200744628906,5.087647914886475,51.72102737426758,54.71099853515625
2017-11-03,40.215755462646484,76.8236312866211,100.61707305908203,5.155584812164307,52.069149017333984,55.58000183105469
2017-11-06,40.62373733520508,77.12493896484375,100.12586212158203,5.178806781768799,51.70664596557617,56.03300094604492
2017-11-07,40.754302978515625,76.94232940673828,100.4644546508789,5.238098621368408,52.18816375732422,56.15850067138672
2017-11-08,41.087684631347656,77.20709991455078,100.61048126220703,5.167195796966553,52.48074722290039,56.64400100708008
2017-11-09,41.00374984741211,76.7779769897461,100.76465606689453,5.072332382202148,51.956581115722656,56.45650100708008
2017-11-10,40.868045806884766,76.57711029052734,100.00037384033203,5.339632987976074,51.779544830322266,56.26750183105469
2017-11-13,40.704261779785156,76.63188171386719,99.49083709716797,5.252920150756836,51.63325119018555,56.458499908447266
2017-11-14,40.08891296386719,76.741455078125,99.81935119628906,5.291213512420654,51.65507125854492,56.84199905395508
2017-11-15,39.560150146484375,76.1449966430664,98.6192855834961,5.187451362609863,51.39571762084961,56.33449935913086
2017-11-16,40.03276443481445,76.34689331054688,99.9735336303711,5.22772216796875,51.9937744140625,56.864498138427734
2017-11-17,39.81049346923828,75.61278533935547,99.87298583984375,5.221546649932861,51.369930267333984,56.49399948120117
2017-11-20,39.77070236206055,75.73207092285156,100.90542602539062,5.2887420654296875,51.308929443359375,56.31549835205078
2017-11-21,40.51006317138672,76.82403564453125,101.87086486816406,5.3374104499816895,52.08451843261719,56.9744987487793
2017-11-22,40.9359016418457,76.26428985595703,101.75016021728516,5.313429355621338,52.16485595703125,57.80799865722656
2017-11-24,40.938232421875,76.40193939208984,101.79712677001953,5.363615036010742,52.39297866821289,59.29999923706055
2017-11-27,40.732357025146484,76.96170806884766,101.89096069335938,5.293900012969971,53.16112518310547,59.791500091552734
2017-11-28,40.49370193481445,77.88848114013672,102.21945190429688,5.209104537963867,52.72869873046875,59.68000030517578
2017-11-29,39.653724670410156,76.475341796875,102.94353485107422,4.855832576751709,51.44382095336914,58.063499450683594
2017-11-30,40.20824432373047,77.23699188232422,103.22508239746094,4.961887836456299,51.383811950683594,58.837501525878906
2017-12-01,40.02106857299805,77.31958770751953,103.75475311279297,4.886980056762695,50.833370208740234,58.11750030517578
2017-12-04,39.72860336303711,74.4015121459961,104.89444732666016,4.614549160003662,50.17877197265625,56.6974983215332
2017-12-05,39.691165924072266,74.86949920654297,104.1502914428711,4.64124870300293,50.56210708618164,57.07849884033203
2017-12-06,39.543766021728516,75.96147155761719,103.3122329711914,4.6788249015808105,51.212730407714844,57.61750030517578
2017-12-07,39.616294860839844,75.69534301757812,102.95693969726562,4.7463154792785645,51.800376892089844,57.989498138427734
2017-12-08,39.62799072265625,77.2278060913086,103.78827667236328,4.733955383300781,52.03889846801758,58.099998474121094
2017-12-11,40.400108337402344,78.20966339111328,104.19050598144531,4.812321662902832,52.167335510253906,58.44599914550781
2017-12-12,40.173152923583984,78.53084564208984,105.08219146728516,4.7178850173950195,52.00864791870117,58.25400161743164
2017-12-13,40.306514739990234,78.31979370117188,103.18486785888672,4.602680206298828,52.138572692871094,58.20650100708008
2017-12-14,40.2947998046875,77.71414947509766,103.24520874023438,4.609850883483887,52.440086364746094,58.7130012512207
