Date,EW_Portfolio
2014-04-29,0.006402299214824439
2014-04-30,-0.00028370356978799755
2014-05-01,0.0003021172033942695
2014-05-02,-0.005441600014378221
2014-05-05,0.0044426290877836744
2014-05-06,-0.018882415981963458
2014-05-07,-0.002648545904522264
2014-05-08,0.0005497705973123948
2014-05-09,0.00011260762778957101
2014-05-12,0.020502874348471103
2014-05-13,0.002193210384478564
2014-05-14,-0.01149333821224639
2014-05-15,-0.010051106694325322
2014-05-16,0.004724367993751153
2014-05-19,0.009634107758071327
2014-05-20,-0.0011536565361964894
2014-05-21,0.009525358710313084
2014-05-22,0.001000732379072286
2014-05-23,0.010174004054090705
2014-05-27,0.007769099513175928
2014-05-28,-0.00295039578120471
2014-05-29,0.006698717580371048
2014-05-30,0.0024813201045349744
2014-06-02,-0.00522550652064034
2014-06-03,-0.005431192353262222
2014-06-04,0.0018713948063434987
2014-06-05,0.018528030156808477
2014-06-06,0.005029895412736414
2014-06-09,0.0021182139578997845
2014-06-10,0.001233387305920315
2014-06-11,-0.00024303718320310805
2014-06-12,-0.010924841713948166
2014-06-13,0.002650056301711657
2014-06-16,0.00033140099994649055
2014-06-17,2.1648494136685542e-06
2014-06-18,0.008547893669872362
2014-06-19,-0.008160971406533673
2014-06-20,-0.005034557746358007
2014-06-23,0.003506643176030166
2014-06-24,-0.007812824886483924
2014-06-25,0.008355427297170172
2014-06-26,-0.004041586483264474
2014-06-27,0.005175613964040469
2014-06-30,0.00038647127527072363
2014-07-01,0.014009495135159908
2014-07-02,0.0012697046290971751
2014-07-03,0.005168027117022423
2014-07-07,-0.00021627925005533646
2014-07-08,-0.012449828935907892
2014-07-09,0.01021632802724134
2014-07-10,-0.004034917144411912
2014-07-11,0.013452837818491927
2014-07-14,0.012546256893972322
2014-07-15,-0.0020099630556253494
2014-07-16,0.00854608565516571
2014-07-17,-0.006036585138827677
2014-07-18,0.005130598011142417
2014-07-21,-0.0020890389080714788
2014-07-22,0.005348514741333276
2014-07-23,-0.00031836247110236414
2014-07-24,-0.000756085078515954
2014-07-25,-0.02049751427536401
2014-07-28,-0.0007876728871772795
2014-07-29,-0.003484216105455902
2014-07-30,0.00244822121883809
2014-07-31,-0.022951430378598134
2014-08-01,-0.005555236826268534
2014-08-04,0.007126006764378428
2014-08-05,-0.00743485881109631
2014-08-06,-0.0005891976200992982
2014-08-07,-0.0034104807685391572
2014-08-08,0.021139786494970073
2014-08-11,0.002657414484785934
2014-08-12,0.00010939884955161062
2014-08-13,0.013009830757732453
2014-08-14,0.002776997164380222
2014-08-15,0.00437661856058331
2014-08-18,0.010190422837975954
2014-08-19,0.007632365964920678
2014-08-20,-0.0024983836418333827
2014-08-21,-0.001833044051778184
2014-08-22,-0.0002936778420754825
2014-08-25,0.0020142403474355686
2014-08-26,0.006024712980541242
2014-08-27,-0.0018199398831238878
2014-08-28,-0.0009127210089498771
2014-08-29,0.003316080402962827
2014-09-02,0.003247709092292851
2014-09-03,-0.007199882338871875
2014-09-04,0.00595574971253433
2014-09-05,0.0052737607179179375
2014-09-08,-0.002330720888179604
2014-09-09,-0.010784423441977357
2014-09-10,0.008482097131621121
2014-09-11,-0.0013336941457732614
2014-09-12,-0.00500412463718176
2014-09-15,-0.0081661526715913
2014-09-16,0.008061910532427503
2014-09-17,-0.00037454208825589473
2014-09-18,0.0058685267835737
2014-09-19,0.004170768053737931
2014-09-22,-0.009610473911177541
2014-09-23,-0.0033485180269020877
2014-09-24,0.006341226223364061
2014-09-25,-0.02366763045807733
2014-09-26,0.008865002433544827
2014-09-29,-0.0023367068667125793
2014-09-30,0.0008012224132925064
2014-10-01,-0.013365448392597566
2014-10-02,0.0005905007322992029
2014-10-03,0.006442948780431742
2014-10-06,-0.0005268888422720593
2014-10-07,-0.014865454295019507
2014-10-08,0.019978282332733993
2014-10-09,-0.01637970302977657
2014-10-10,-0.0245776168560969
2014-10-13,-0.011572064426102837
2014-10-14,0.004816558980828665
2014-10-15,-0.007081337235038178
2014-10-16,-0.008609334967128516
2014-10-17,0.0036484962273808747
2014-10-20,-0.0012534837648359
2014-10-21,0.015194119786839048
2014-10-22,-0.0062738396659042595
2014-10-23,0.012868619962357624
2014-10-24,-0.009652544402388368
2014-10-27,0.0008812806637986618
2014-10-28,0.016271566699749274
2014-10-29,-0.0007799971325595015
2014-10-30,0.0005520786267876072
2014-10-31,0.018039791203543196
2014-11-03,0.0055618312014790935
2014-11-04,-0.0018134463035285493
2014-11-05,-0.005391851943440827
2014-11-06,0.0036703618844150902
2014-11-07,-0.0007091935135571709
2014-11-10,0.008639391281577875
2014-11-11,0.003693246018540731
2014-11-12,-0.0016546188289072333
2014-11-13,0.007287210413440004
2014-11-14,0.010819155301410009
2014-11-17,-0.006470693876651706
2014-11-18,0.002679103065461985
2014-11-19,-0.0023990160588426043
2014-11-20,0.006904425692437028
2014-11-21,0.0006378752811651072
2014-11-24,0.006013643503653421
2014-11-25,-0.0021226643755840845
2014-11-26,0.0047712685836186625
2014-11-28,0.0036599067988492663
2014-12-01,-0.015703835276360087
2014-12-02,4.737494330114687e-05
2014-12-03,0.001094460368893508
2014-12-04,0.001957072934081585
2014-12-05,-0.00878181332801255
2014-12-08,-0.012293459719797704
2014-12-09,0.0075799079220967135
2014-12-10,-0.018047528411231348
2014-12-11,0.003068794722463126
2014-12-12,-0.018259709404446937
2014-12-15,-0.008809787262611214
2014-12-16,-0.023385616865342844
2014-12-17,0.01836441102390933
2014-12-18,0.02010343015044882
2014-12-19,0.004670090457160304
2014-12-22,0.016334798137634977
2014-12-23,0.002688858329813702
2014-12-24,-0.0052890782232875196
2014-12-26,0.007433426148409451
2014-12-29,-0.003470804764879038
2014-12-30,-0.007152112367486018
2014-12-31,-0.008884387937184667
2015-01-02,0.0005191718403790837
2015-01-05,-0.018446316906923603
2015-01-06,-0.019228063799211482
2015-01-07,0.004163869569280487
2015-01-08,0.022569282075970684
2015-01-09,-0.003851112594754482
2015-01-12,-0.015528833977823538
2015-01-13,0.00422781158465323
2015-01-14,-0.0019478375031766362
2015-01-15,-0.013107486674341218
2015-01-16,0.011549954496885364
2015-01-20,0.004160295641650274
2015-01-21,0.004461018510649546
2015-01-22,0.027543452122474013
2015-01-23,0.0045763918063398065
2015-01-26,-0.0037066028394202523
2015-01-27,-0.03968315496191297
2015-01-28,-0.006108833269499034
2015-01-29,0.02119107784332721
2015-01-30,0.012859433453294294
2015-02-02,0.0136786988375722
2015-02-03,0.009405257787447847
2015-02-04,-0.0006659102718571332
2015-02-05,0.012612039209160111
2015-02-06,-0.0009531212733238632
2015-02-09,-0.003398460412936641
2015-02-10,0.01617581272647744
2015-02-11,0.0017877253473847176
2015-02-12,0.020089450226734737
2015-02-13,0.009456183812229277
2015-02-17,-0.002527344743463368
2015-02-18,-0.0013540098047589478
2015-02-19,0.005381881733415929
2015-02-20,0.004296746868146047
2015-02-23,-0.0002020188624742322
2015-02-24,0.0029000470455450107
2015-02-25,-0.0024033708108585064
2015-02-26,0.004170339657517633
2015-02-27,-0.004299020685110798
2015-03-02,0.009474943107391045
2015-03-03,-0.003867968147599957
2015-03-04,-0.002669405016524061
2015-03-05,0.005504902218626333
2015-03-06,-0.013568011650419086
2015-03-09,0.005115729302505398
2015-03-10,-0.01517294470601982
2015-03-11,-0.00787248220492721
2015-03-12,0.004021351843570908
2015-03-13,-0.007511215908152007
2015-03-16,0.011340862396459078
2015-03-17,0.0033773754919609253
2015-03-18,0.00925815893259941
2015-03-19,-0.001138336100744058
2015-03-20,0.007866630529880028
2015-03-23,-0.0034287572057087887
2015-03-24,-0.0013806393306690676
2015-03-25,-0.028943745268979623
2015-03-26,-0.0015773111247780575
2015-03-27,0.0003624350847947985
2015-03-30,0.010040671947021544
2015-03-31,-0.013322751487764989
2015-04-01,-0.003135248619863248
2015-04-02,-0.00022585632697512035
2015-04-06,0.017154639874032124
2015-04-07,-0.001245545284298421
2015-04-08,0.004212341300661162
2015-04-09,0.006601003689403699
2015-04-10,0.003667847365799998
2015-04-13,-0.0023012350916254884
2015-04-14,-0.004175320152196865
2015-04-15,0.0065933759827781204
2015-04-16,-0.0013674730288437999
2015-04-17,-0.01665641332216978
2015-04-20,0.023350848374698276
2015-04-21,-0.0038793610983121054
2015-04-22,0.007905256019325511
2015-04-23,0.009455449568756635
2015-04-24,0.04227283081004996
2015-04-27,0.001099919806710552
2015-04-28,0.001069060794132536
2015-04-29,-0.0044832006847983765
2015-04-30,-0.015326970051366823
2015-05-01,0.012587054111061528
2015-05-04,-0.0019351493470931842
2015-05-05,-0.014921973168096271
2015-05-06,-0.01018544772639135
2015-05-07,0.011587214474650328
2015-05-08,0.0004255481080813802
2015-05-11,-0.007446989066668918
2015-05-12,-0.0024862532573143342
2015-05-13,0.002429945629284705
2015-05-14,0.017073799208817013
2015-05-15,-0.005619311009338344
2015-05-18,0.00015395998444201094
2015-05-19,-0.0018072521556417491
2015-05-20,0.002080703757593977
2015-05-21,0.0038581002410751682
2015-05-22,-0.003943750877992189
2015-05-26,-0.01095696941027332
2015-05-27,0.02165925802685518
2015-05-28,-0.0008023400552258377
2015-05-29,-0.007730284759352089
2015-06-01,0.00587480178581277
2015-06-02,-0.004209586894516643
2015-06-03,0.0009424681180159016
2015-06-04,-0.004594190857884054
2015-06-05,-0.0035474766712152482
2015-06-08,-0.011716376442929766
2015-06-09,0.000767146799385539
2015-06-10,0.010833179184659095
2015-06-11,0.0007285364298961938
2015-06-12,-0.01187614098038324
2015-06-15,-0.0069674048825718905
2015-06-16,0.0067720199419344165
2015-06-17,0.00313011562919128
2015-06-18,0.014632793691494332
2015-06-19,-0.006991859947703853
2015-06-22,0.0030119203389182975
2015-06-23,-0.0006100944519097512
2015-06-24,-0.006236419525511188
2015-06-25,-0.0008502255586967901
2015-06-26,-0.008683136093331767
2015-06-29,-0.020602766150352107
2015-06-30,0.001230658451648734
2015-07-01,0.009192275770830234
2015-07-02,0.001728501882793309
2015-07-06,-0.0041972244561308035
2015-07-07,-0.00204437474566786
2015-07-08,-0.012711741198832557
2015-07-09,-0.0010133322141880337
2015-07-10,0.017685103293707635
2015-07-13,0.019216019282981833
2015-07-14,0.00675965583671796
2015-07-15,-0.0007858271681625642
2015-07-16,0.02164531535091127
2015-07-17,0.02948846956785812
2015-07-20,0.0018974373854904075
2015-07-21,-0.009135948933794638
2015-07-22,-0.019454374997679016
2015-07-23,-0.001579469987845977
2015-07-24,0.005060679641402548
2015-07-27,-0.004630571851138367
2015-07-28,0.004054870628574798
2015-07-29,0.007407932421438222
2015-07-30,0.004764795902776821
2015-07-31,-0.0035951206663600585
2015-08-03,-0.002705804882879843
2015-08-04,-0.00521234810189875
2015-08-05,0.007861118279513255
2015-08-06,-0.0075282234331859954
2015-08-07,0.015542082922105106
2015-08-10,0.015613953758895916
2015-08-11,-0.006558270135010026
2015-08-12,0.004640343189680188
2015-08-13,-0.002760264169142609
2015-08-14,0.004276537662963339
2015-08-17,0.00467782068755388
2015-08-18,-0.0032255791012199666
2015-08-19,-0.006741696487332455
2015-08-20,-0.02338973726876855
2015-08-21,-0.04569879983278033
2015-08-24,-0.03949590110586672
2015-08-25,-0.010801780682947263
2015-08-26,0.06130048409063289
2015-08-27,0.025466615678452566
2015-08-28,-0.0014278196495753604
2015-08-31,-0.008970635865952955
2015-09-01,-0.037368801900842956
2015-09-02,0.02937488756544874
2015-09-03,-0.003943554263559589
2015-09-04,-0.016616602607651843
2015-09-08,0.03051673995904573
2015-09-09,-0.012537401567949859
2015-09-10,0.012082327635887331
2015-09-11,0.008343722625932146
2015-09-14,-0.0050383296129164114
2015-09-15,0.012464750625061014
2015-09-16,0.005250918031398823
2015-09-17,0.002535079698938158
2015-09-18,-0.010152402262570895
2015-09-21,0.012939184441500065
2015-09-22,-0.0169231212800592
2015-09-23,0.0004409658013022269
2015-09-24,0.004856358144835678
2015-09-25,-0.004733373364792039
2015-09-28,-0.022112617880011454
2015-09-29,-0.004763142386016658
2015-09-30,0.023778669161003164
2015-10-01,-0.000854899943945807
2015-10-02,0.017782401094062986
2015-10-05,0.02075039056901405
2015-10-06,0.001161082473067532
2015-10-07,0.0035519963139714937
2015-10-08,0.0002640912692962699
2015-10-09,0.0053435995049992335
2015-10-12,0.0037043658758634562
2015-10-13,-0.0002144305998986757
2015-10-14,0.0013513985213471536
2015-10-15,0.01252788003574585
2015-10-16,0.006461766887215414
2015-10-19,0.0016194755742415887
2015-10-20,-0.014995905246471736
2015-10-21,-0.007406029698283823
2015-10-22,0.019780983151014953
2015-10-23,0.04204313680994139
2015-10-26,0.0023043730276669505
2015-10-27,-0.008730736278554052
2015-10-28,0.015105343894938505
2015-10-29,-0.0020456061541012554
2015-10-30,-0.001999831423017724
2015-11-02,0.009462087391221664
2015-11-03,0.00477554459117558
2015-11-04,0.002481111414284476
2015-11-05,0.0001524908228896218
2015-11-06,0.024207010773844854
2015-11-09,-0.009807218705989499
2015-11-10,-0.008536445813881173
2015-11-11,0.002228423085955747
2015-11-12,-0.008467932694514785
2015-11-13,-0.02098632114830759
2015-11-16,0.015124523232420488
2015-11-17,-0.004111794928837605
2015-11-18,0.022733023674817176
2015-11-19,0.0034035687404161494
2015-11-20,0.010570026633869821
2015-11-23,-0.0021989433486813968
2015-11-24,-0.00017286123520743974
2015-11-25,-0.0029052820954789905
2015-11-27,0.0024452465603563307
2015-11-30,0.000791057280769324
2015-12-01,0.016873912310640102
2015-12-02,-0.006712204895083479
2015-12-03,-0.010429473419803957
2015-12-04,0.023041937812398106
2015-12-07,-0.00762386602979898
2015-12-08,0.0026372461019599927
2015-12-09,-0.01802522436175081
2015-12-10,0.0020752875563507496
2015-12-11,-0.021042214718470537
2015-12-14,0.01157971630854877
2015-12-15,0.0011542787189449868
2015-12-16,0.014732820668582242
2015-12-17,-0.01317565002828386
2015-12-18,-0.01879506342156483
2015-12-21,0.009767808922458331
2015-12-22,0.005571719378048038
2015-12-23,0.00537032367276838
2015-12-24,-0.0019451595219192705
2015-12-28,0.004657739701309803
2015-12-29,0.01709712574138768
2015-12-30,-0.00681743056968815
2015-12-31,-0.015766560697233346
2016-01-04,-0.020864077945950348
2016-01-05,-0.0013189356061139787
2016-01-06,-0.015006171365000404
2016-01-07,-0.03341488251079497
2016-01-08,-0.006306827763358774
2016-01-11,0.008277463092295122
2016-01-12,0.009102181488256091
2016-01-13,-0.031215931139257455
2016-01-14,0.012975895670211419
2016-01-15,-0.035189122219337926
2016-01-19,-9.690860810708177e-05
2016-01-20,-0.007352124407106505
2016-01-21,0.00430848900447503
2016-01-22,0.028133796853269277
2016-01-25,-0.008262057310921068
2016-01-26,0.005818722532017474
2016-01-27,-0.02736781457215711
2016-01-28,0.025015542850607957
2016-01-29,0.01545571544618127
2016-02-01,-0.004056828493070292
2016-02-02,-0.02298710009110897
2016-02-03,-0.00951245863198175
2016-02-04,0.0020118292423315343
2016-02-05,-0.03725015674518656
2016-02-08,-0.013584070289709245
2016-02-09,-0.005379945715361644
2016-02-10,-0.0012453930602103046
2016-02-11,-0.0008521695637107177
2016-02-12,0.011670341169155524
2016-02-16,0.025115908375352
2016-02-17,0.022806467291517078
2016-02-18,0.011833159022880246
2016-02-19,0.005607138257654407
2016-02-22,0.01986056651805065
2016-02-23,-0.01449965293268621
2016-02-24,0.005875573581938431
2016-02-25,0.008234445851831283
2016-02-26,-0.007463810550106549
2016-02-29,-0.006683491861804112
2016-03-01,0.03690508400456928
2016-03-02,0.004605178002667627
2016-03-03,-0.0028837929601895815
2016-03-04,-6.394567630258743e-05
2016-03-07,-0.010988653221977528
2016-03-08,-0.0043085526111370665
2016-03-09,0.007954942721479572
2016-03-10,-0.001567442605020479
2016-03-11,0.016418354357589107
2016-03-14,0.003935041117642398
2016-03-15,0.005140317507174575
2016-03-16,0.0122775752054394
2016-03-17,-0.0022796310443940985
2016-03-18,-0.001290815651911414
2016-03-21,0.005416560852774536
2016-03-22,0.002509928079894847
2016-03-23,0.0006845294740880519
2016-03-24,0.006408001701859317
2016-03-28,-0.0018698352854680373
2016-03-29,0.01794197764297044
2016-03-30,0.006503095552039961
2016-03-31,-0.0001488059501246206
2016-04-01,0.008964634847954882
2016-04-04,-0.0033044392134706675
2016-04-05,-0.010555939775514663
2016-04-06,0.010239715110427098
2016-04-07,-0.0141010845508686
2016-04-08,0.0031206864401305797
2016-04-11,0.0010756939220415828
2016-04-12,0.006932567389129402
2016-04-13,0.015260122383663628
2016-04-14,0.0028447899718902674
2016-04-15,0.0017769571134401431
2016-04-18,0.0030741619796147857
2016-04-19,-0.018088701783986885
2016-04-20,0.002086755365722322
2016-04-21,0.002735122914450576
2016-04-22,-0.02646996589314371
2016-04-25,0.0038066677012769997
2016-04-26,-0.00920364812219096
2016-04-27,-0.010811853816625184
2016-04-28,-0.022547376077803757
2016-04-29,0.009465797817288513
2016-05-02,0.011250882834962955
2016-05-03,-0.007833794207487045
2016-05-04,-0.004558529057851665
2016-05-05,0.0009258921255880584
2016-05-06,0.010941040908399908
2016-05-09,0.0012180549289566244
2016-05-10,0.01833944607734951
2016-05-11,-0.001819199621087546
2016-05-12,-0.004336462741258116
2016-05-13,0.018659347599013082
2016-05-16,0.016731944335588632
2016-05-17,-0.011085001572339435
2016-05-18,0.0072318776735619435
2016-05-19,-0.00551589525909459
2016-05-20,0.010893705730071033
2016-05-23,-0.002604693403027592
2016-05-24,0.01877577294214859
2016-05-25,0.009790425087650807
2016-05-26,0.004435120536096569
2016-05-27,0.004395130473169091
2016-05-31,0.007995039053311394
2016-06-01,-0.004704492141128643
2016-06-02,0.0009115159598183584
2016-06-03,-0.007391741458106878
2016-06-06,0.00021168227991203575
2016-06-07,0.0011039108736308537
2016-06-08,0.003186792166030972
2016-06-09,0.003627224768041541
2016-06-10,-0.011531049566021983
2016-06-13,-0.006928543335225956
2016-06-14,0.0005046381589961946
2016-06-15,-0.0011520128198082103
2016-06-16,0.003059823087841227
2016-06-17,-0.01388113117566003
2016-06-20,0.0063672544531559
2016-06-21,0.005627649149422299
2016-06-22,-0.0034938068646917673
2016-06-23,0.014652740271811883
2016-06-24,-0.04349484409290462
2016-06-27,-0.015353150362828884
2016-06-28,0.017583305982497435
2016-06-29,0.013668922774442708
2016-06-30,0.01112951530971466
2016-07-01,0.0037626416918464375
2016-07-05,-0.0005348649661427893
2016-07-06,0.006561182969862851
2016-07-07,0.004609262545353597
2016-07-08,0.01734745634812123
2016-07-11,0.01011004359457871
2016-07-12,0.0069896402652437776
2016-07-13,-0.0009714258627772993
2016-07-14,0.00916582368362453
2016-07-15,-0.003949789953285187
2016-07-18,0.00757898023444679
2016-07-19,-0.0002901601582438714
2016-07-20,0.014894790959726525
2016-07-21,-0.006136755485028614
2016-07-22,0.008311621582119753
2016-07-25,0.00030648394378454897
2016-07-26,0.00033285180603454434
2016-07-27,0.00801563770484831
2016-07-28,0.006588628334377202
2016-07-29,0.009937231567648825
2016-08-01,0.006358090746640868
2016-08-02,-0.007158355153913335
2016-08-03,0.002203569528391311
2016-08-04,0.007217278379695491
2016-08-05,0.012112440626260424
2016-08-08,0.0029139102625733025
2016-08-09,0.0020689345847947796
2016-08-10,-0.002258897906266286
2016-08-11,0.0060547287624842395
2016-08-12,0.0068556980100659805
2016-08-15,0.0011716285160615568
2016-08-16,-0.0052635003950494245
2016-08-17,-0.003065623160998809
2016-08-18,0.0028337910374640896
2016-08-19,-0.002666062318205315
2016-08-22,-0.0005898055037703699
2016-08-23,0.003345025485848932
2016-08-24,-0.00670790690298614
2016-08-25,-0.0016779619447351195
2016-08-26,0.00217940340038239
2016-08-29,0.0024145896662655453
2016-08-30,-0.004815198776511791
2016-08-31,-0.00250966731337434
2016-09-01,0.007543844467020451
2016-09-02,0.0016928897926146433
2016-09-06,0.008002675732506261
2016-09-07,-0.0009119030951960526
2016-09-08,-0.0077905442050468805
2016-09-09,-0.027590323565309896
2016-09-12,0.016975285173820465
2016-09-13,-0.0070692451131583725
2016-09-14,0.004958283054929286
2016-09-15,0.020367974368398913
2016-09-16,-0.0011056206176414062
2016-09-19,-0.0008633029756319078
2016-09-20,-0.00032955123092313
2016-09-21,0.011619400355806513
2016-09-22,0.008140329198256642
2016-09-23,-0.005304013593681605
2016-09-26,-0.007851065458017718
2016-09-27,0.01712118369764825
2016-09-28,0.006118524565647775
2016-09-29,-0.004545277921668783
2016-09-30,0.007339240509188312
2016-10-03,-0.0036593736845937277
2016-10-04,-0.0014394866265080826
2016-10-05,0.003449946479980057
2016-10-06,-0.0010273411433608392
2016-10-07,-0.0030207136098406523
2016-10-10,0.008865086012597587
2016-10-11,-0.009989699173950437
2016-10-12,0.0025364778601999483
2016-10-13,-0.00696662775127687
2016-10-14,0.0036277771727720215
2016-10-17,-0.002888842224624489
2016-10-18,0.003224842091136546
2016-10-19,0.00046203021090647197
2016-10-20,-4.512183298913813e-05
2016-10-21,0.005921821215232072
2016-10-24,0.020072422033775215
2016-10-25,0.0018555372157066877
2016-10-26,-0.006917356448739198
2016-10-27,-0.006668337787354298
2016-10-28,-0.01117808174007322
2016-10-31,0.0033589316457023136
2016-11-01,-0.011211559981687791
2016-11-02,-0.010339642278902906
2016-11-03,-0.004907066821595299
2016-11-04,-0.006672365392787097
2016-11-07,0.03049183473014552
2016-11-08,0.004426946119579969
2016-11-09,-0.009029693187043041
2016-11-10,-0.020221575437078587
2016-11-11,0.04386831713936919
2016-11-14,-0.027009713247750974
2016-11-15,0.02123647221269548
2016-11-16,0.019227120363379088
2016-11-17,0.008105419396012063
2016-11-18,0.00037472838327086465
2016-11-21,0.011867719358495968
2016-11-22,0.003086598525225823
2016-11-23,-0.0051056771578550965
2016-11-25,0.0030377475597931397
2016-11-28,-0.0005396848917786495
2016-11-29,-0.0015396425926002709
2016-11-30,-0.012439512946294362
2016-12-01,-0.019499828257188136
2016-12-02,0.0017901660634753983
2016-12-05,0.01485845925112042
2016-12-06,0.004511874709491036
2016-12-07,0.017543505462620325
2016-12-08,-0.0014802040525239758
2016-12-09,0.006734385981100537
2016-12-12,-0.00771969307048359
2016-12-13,0.015231496651083835
2016-12-14,0.008133233670944477
2016-12-15,0.0018568946772293026
2016-12-16,-0.000870700141027339
2016-12-19,0.008764225807756005
2016-12-20,0.00854148240726198
2016-12-21,0.00018211700266086706
2016-12-22,-0.0007808943654784397
2016-12-23,0.00162565799566551
2016-12-27,0.015452076606147254
2016-12-28,-0.015254548743805618
2016-12-29,0.0015585543448314138
2016-12-30,-0.016649848272249048
2017-01-03,-0.0006201867062114712
2017-01-04,0.005685535430218432
2017-01-05,0.0021322056872246876
2017-01-06,0.012083667660337331
2017-01-09,0.006345639037970677
2017-01-10,-0.0037289253232505705
2017-01-11,0.003997517706028216
2017-01-12,-0.0018283310024485877
2017-01-13,0.00032143523508617754
2017-01-17,-0.004567612844877592
2017-01-18,0.0016783861715751853
2017-01-19,0.002108050385016341
2017-01-20,0.003961904716672991
2017-01-23,0.008082618729233944
2017-01-24,0.011447914284323077
2017-01-25,0.01058391178953768
2017-01-26,0.005053529814639229
2017-01-27,0.002789298250296539
2017-01-30,-0.011452322939593055
2017-01-31,-0.006241006044755858
2017-02-01,0.014767950951906429
2017-02-02,0.003137979947897035
2017-02-03,-0.003863532902407065
2017-02-06,0.005478977904018954
2017-02-07,0.00857620551577151
2017-02-08,0.0004423490561353803
2017-02-09,0.0012729521437145584
2017-02-10,-0.0009653390276429781
2017-02-13,-0.0012667954493902037
2017-02-14,0.0042823932431408345
2017-02-15,0.0029792166354124226
2017-02-16,-0.0019025845093315274
2017-02-17,0.0010305428226178135
2017-02-21,0.00911098169691338
2017-02-22,0.0009762419090645021
2017-02-23,-0.01653123579974363
2017-02-24,-0.0005065632408031372
2017-02-27,0.0033292791235211743
2017-02-28,-0.006572023036522734
2017-03-01,0.013848457327343414
2017-03-02,-0.013128189238931933
2017-03-03,0.0002373790730600188
2017-03-06,-0.002375259280952172
2017-03-07,0.0029300690661996564
2017-03-08,0.001099140055297519
2017-03-09,-0.001900602162401896
2017-03-10,0.003240998850800273
2017-03-13,0.0037737946821270085
2017-03-14,-0.0019871118613647193
2017-03-15,0.004535058262017217
2017-03-16,0.0037713317056947047
2017-03-17,0.0020847297839412305
2017-03-20,0.007225115967738341
2017-03-21,-0.017140862560277356
2017-03-22,0.009103997386049988
2017-03-23,-0.0046172950072964035
2017-03-24,-0.0016513613466223242
2017-03-27,0.0026488967348528274
2017-03-28,0.005966614343381683
2017-03-29,0.005092702941596489
2017-03-30,0.003789653164671338
2017-03-31,0.0012165164691817815
2017-04-03,0.001442600539345157
2017-04-04,-0.008380175407779498
2017-04-05,-0.004383238745816218
2017-04-06,-0.0019668450361837978
2017-04-07,-0.0027359812553692355
2017-04-10,-0.0036289269803875934
2017-04-11,-0.0031616824708874678
2017-04-12,-0.0025640128295623685
2017-04-13,-0.008272138327514366
2017-04-17,0.016384192086300833
2017-04-18,-0.0017881967348752422
2017-04-19,-0.009613758006424817
2017-04-20,0.007717837237426579
2017-04-21,-9.058743118956782e-05
2017-04-24,0.012333993143703762
2017-04-25,0.006395831059305882
2017-04-26,-0.0023343744484402846
