Ticker,AAPL,MSFT,IBM,NVDA,GOOGL,AMZN
AAPL,1.0,0.6448127473256771,0.3832293956939694,0.5215157966920987,0.5764108919318408,0.534209642667492
MSFT,0.6448127473256771,1.0,0.4045671567355679,0.6001646770933893,0.6770388064280098,0.6206010113215181
IBM,0.3832293956939694,0.4045671567355679,1.0,0.30411150549902205,0.36915847904403243,0.27785330726866886
NVDA,0.5215157966920987,0.6001646770933893,0.30411150549902205,1.0,0.5259959063064885,0.5104365243264571
GOOGL,0.5764108919318408,0.6770388064280098,0.36915847904403243,0.5259959063064885,1.0,0.6260660909657072
AMZN,0.534209642667492,0.6206010113215181,0.27785330726866886,0.5104365243264571,0.6260660909657072,1.0
